movie,genres
Look Who's Talking Now,"['Comedy', 'Family', 'Romance']"
Snap Decision,['Drama']
Phenomena,"['Horror', 'Mystery']"
Bill Engvall's New All-Stars of Country Comedy: Vol. 2,['Comedy']
Highlander: Season 3,"['Documentary', 'Short']"
Those Who Love Me Can Take the Train,"['Drama', 'Romance']"
Agatha Christie's Endless Night,"['Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']"
Sesame Street: Kids' Favorite Songs,"['Family', 'Music']"
Japanese Story,"['Drama', 'Romance']"
Message in a Cell Phone,['Family']
Me and the Mob,['Comedy']
Sex & Fury,"['Action', 'Crime', 'Drama', 'Thriller']"
Kal Ho Naa Ho: Tomorrow May Never Come,"['Comedy', 'Drama', 'Romance']"
Purple Butterfly,"['Drama', 'History', 'War']"
Big Bullet,"['Action', 'Crime']"
Under Heavy Fire,"['Action', 'Drama', 'War']"
Tenchi the Movie 2: Daughter of Darkness,"['Animation', 'Comedy', 'Fantasy', 'Romance', 'Sci-Fi']"
Boxing Helena,"['Drama', 'Mystery', 'Romance', 'Thriller']"
Warlock,"['Action', 'Fantasy', 'Horror', 'Thriller']"
Mirror,"['Short', 'Drama', 'Horror', 'Mystery', 'Thriller']"
Ma Vie En Rose,['Drama']
Gotham Fish Tales,['Documentary']
Lenny,"['Biography', 'Drama']"
Shaft,"['Action', 'Crime']"
The Long Goodbye,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']"
Soldier's Girl,"['Biography', 'Crime', 'Drama', 'Romance']"
Bounce,"['Drama', 'Romance']"
Sniper School,['Documentary']
The Man Who Skied Down Everest,['Documentary']
Be My Valentine,"['Comedy', 'Family', 'Romance']"
American Photography: A Century of Images,['Documentary']
Whitney Houston: The Greatest Hits,"['Documentary', 'Music']"
I Am a Fugitive from a Chain Gang,"['Crime', 'Drama', 'Film-Noir']"
The Man in the Moon,"['Drama', 'Romance']"
Phantasm,"['Horror', 'Sci-Fi']"
Nashville,"['Drama', 'Music', 'Romance']"
North Dallas Forty,"['Comedy', 'Drama', 'Sport']"
Full Contact,"['Action', 'Crime', 'Drama', 'Sport']"
Smooth Talk,"['Drama', 'Romance', 'Thriller']"
Incubus,"['Horror', 'Thriller']"
The Big Picture,"['Comedy', 'Romance', 'Sci-Fi']"
Miss Firecracker,['Comedy']
Man-Thing,"['Action', 'Adventure', 'Horror', 'Romance', 'Sci-Fi']"
Saturn 3,"['Adventure', 'Horror', 'Sci-Fi', 'Thriller']"
Stroker Ace,"['Action', 'Comedy', 'Romance', 'Sport']"
The Lavender Hill Mob,"['Comedy', 'Crime']"
Xanadu,"['Fantasy', 'Musical', 'Romance']"
Wild Arms,"['Action', 'Adventure', 'Western']"
The Out-of-Towners,['Comedy']
The Clearing,"['Drama', 'Mystery', 'Thriller']"
Hail Columbia!: IMAX,"['Short', 'Documentary']"
Mary Chapin Carpenter: Jubilee: Live at Wolf Trap,['Music']
Vanaprastham,['Drama']
Millennium,"['Action', 'Crime', 'Mystery', 'Thriller']"
Close My Eyes,"['Drama', 'Romance']"
The Paleface,"['Comedy', 'Family', 'Western']"
Understanding the Universe,"['Short', 'Drama']"
The Sea Inside,"['Biography', 'Drama']"
The Ring Two,"['Horror', 'Mystery']"
Trois,"['Comedy', 'Drama', 'Romance']"
Me,['Comedy']
In Search of Peace: Part 1: 1948-1967,"['Documentary', 'History']"
Back to Back,"['Action', 'Drama']"
Bill Maher: Victory Begins at Home,"['Documentary', 'Comedy']"
Clue,"['Comedy', 'Crime', 'Mystery', 'Thriller']"
The Sisterhood,"['Action', 'Adventure', 'Sci-Fi']"
Mama Africa,"['Documentary', 'Biography', 'Music']"
Star Trek VI: The Undiscovered Country,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
We Don't Live Here Anymore,"['Drama', 'Romance']"
Eurythmics: Greatest Hits,"['Documentary', 'Music']"
Relative Values,['Comedy']
Pretty Cool,"['Comedy', 'Sci-Fi']"
CSI: Season 4,['Short']
Legally Blonde,"['Comedy', 'Romance']"
Dragon Ball Z: Majin Buu,"['Animation', 'Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Sci-Fi', 'Thriller']"
Bob Marley: The Legend Live,"['Documentary', 'Music']"
A Boy and His Dog,"['Comedy', 'Drama', 'Sci-Fi', 'Thriller']"
The Clinton Years,['Documentary']
The King is Alive,['Drama']
Andrew Dice Clay: One Night With Dice,['Comedy']
Bartok the Magnificent,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']"
Malcolm X,"['Biography', 'Drama', 'History', 'Romance']"
The Crow: Salvation,"['Action', 'Crime', 'Fantasy', 'Mystery', 'Thriller']"
Dumbo,"['Adventure', 'Family', 'Fantasy']"
VeggieTales Classics: God Wants Me to Forgive Them!?!,"['Animation', 'Short', 'Family']"
Class,"['Comedy', 'Drama', 'Romance']"
Hitch,"['Comedy', 'Romance']"
Falling for a Dancer,"['Drama', 'Romance']"
Changi,"['Drama', 'Music', 'Romance', 'War']"
Tales from the Crapper,"['Horror', 'Comedy']"
E.T. the Extra-Terrestrial: The 20th Anniversary (Rerelease),"['Documentary', 'Family']"
Alias Betty,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
The Punisher,"['Action', 'Adventure', 'Crime', 'Drama', 'Sci-Fi', 'Thriller']"
The Razor's Edge,"['Drama', 'Romance']"
Facing the Enemy,"['Action', 'Mystery', 'Thriller']"
Marilyn Monroe: The Mortal Goddess,"['Documentary', 'Biography']"
Beethoven's 3rd,"['Family', 'Comedy']"
Metropolis,"['Drama', 'Sci-Fi']"
Danielle Steel's Mixed Blessings,"['Drama', 'Romance']"
Forget Paris,"['Comedy', 'Romance']"
Full Metal Jacket,"['Drama', 'War']"
Zelig,['Comedy']
Sam Kinison: Why Did We Laugh?,"['Documentary', 'Biography']"
Major Payne,"['Adventure', 'Comedy', 'Family']"
Creature,"['Horror', 'Sci-Fi']"
Blood Feast,['Horror']
The Spy Who Loved Me,"['Action', 'Adventure', 'Thriller']"
Madame Sata,"['Musical', 'Romance', 'Comedy']"
The Last Ride,"['Adventure', 'Thriller', 'Western']"
Blood Freak,"['Horror', 'Sci-Fi']"
David Copperfield: Illusion,"['Documentary', 'Biography']"
The Terminal,"['Comedy', 'Drama', 'Romance']"
Book of Love,"['Comedy', 'Drama']"
The River,"['Adventure', 'Fantasy', 'Horror', 'Mystery', 'Sci-Fi']"
Narc,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Falling in Love,"['Drama', 'Romance']"
The Jamie Kennedy Experiment: Season 3,"['Comedy', 'Reality-TV']"
Johnson Family Vacation,['Comedy']
Evilspeak,"['Drama', 'Horror']"
227: Season 1,['Animation']
Jethro Tull: Living With the Past,['Music']
Bob Mann's Automatic Golf,['Sport']
The Intended,"['Drama', 'Thriller']"
Slipstream,"['Adventure', 'Sci-Fi']"
Orchestra Rehearsal,"['Comedy', 'Drama', 'Music']"
Out of Season,"['Drama', 'Romance']"
Flowers of Shanghai,['Drama']
Amityville Dollhouse,['Horror']
Louis Armstrong: Satchmo,['Animation']
That's Entertainment,['Musical']
The Stunt Man,"['Action', 'Comedy', 'Drama', 'Romance', 'Thriller']"
Spellbound,"['Film-Noir', 'Mystery', 'Romance', 'Thriller']"
Odd Man Out,"['Crime', 'Drama', 'Film-Noir', 'Thriller']"
Carrie,['Horror']
Reilly: Ace of Spies,"['Crime', 'Drama', 'Mystery', 'Thriller']"
The Scarlet Letter,"['Drama', 'Romance']"
Stage Fright,"['Horror', 'Mystery', 'Thriller']"
Secretary,"['Comedy', 'Drama', 'Romance']"
The Yakuza Papers,"['Crime', 'Drama']"
Black Narcissus,['Drama']
A Guide for the Married Man,"['Comedy', 'Romance']"
Dance of a Dream,"['Comedy', 'Romance']"
Body of Evidence,"['Crime', 'Drama']"
In the Shadows,"['Drama', 'Thriller']"
Breakin' All the Rules,"['Comedy', 'Romance']"
The Taste of Others,"['Comedy', 'Drama', 'Romance']"
In Living Color: Season 1,"['Short', 'Comedy']"
Cursed,['Fantasy']
Elvira's Horror Classics,"['Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
The Rape of the Vampire,['Horror']
The Champ,"['Drama', 'Sport']"
Europa Europa,"['Drama', 'History', 'War']"
Scooby-Doo and the Loch Ness Monster,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Mystery']"
Watching You,['Comedy']
Sahara,"['Action', 'Adventure', 'Comedy', 'Thriller']"
Apocalypse,"['Drama', 'War']"
Suddenly,"['Crime', 'Drama', 'Film-Noir', 'Thriller']"
X the Unknown,"['Horror', 'Sci-Fi']"
Blast!,"['Action', 'Crime', 'Drama']"
The True Meaning of Pictures: Shelby Lee Adams' Appalachia,['Documentary']
How to Marry a Millionaire,"['Comedy', 'Drama', 'Romance']"
The Treasure of the Sierra Madre,"['Adventure', 'Drama', 'Western']"
Black Sabbath,['Horror']
Steel Dawn,"['Action', 'Adventure', 'Sci-Fi']"
Aur Pyar Ho Gaya,['Drama']
Breakfast of Champions,['Comedy']
The Tin Drum,"['Drama', 'War']"
It's the Easter Beagle,"['Animation', 'Comedy', 'Family']"
The Razor's Edge,"['Drama', 'Romance']"
Brotherhood of Justice,"['Action', 'Crime', 'Drama', 'Thriller']"
How to Frame a Figg,['Comedy']
The Five People You Meet in Heaven,"['Drama', 'Fantasy']"
The Outlaw Josey Wales,['Western']
Best of Boys in Love,"['Animation', 'Comedy']"
Peter Pan,"['Adventure', 'Comedy', 'Family', 'Fantasy']"
WWE: No Way Out,"['Action', 'Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']"
Eye See You,"['Crime', 'Horror', 'Mystery', 'Thriller']"
Vampire Assassins,"['Action', 'Horror']"
Run Lola Run,"['Crime', 'Drama', 'Thriller']"
Orphen,"['Action', 'Animation', 'Mystery', 'Adventure', 'Drama', 'Fantasy']"
Follow the Fleet,"['Comedy', 'Musical', 'Romance']"
The Hound of the Baskervilles,"['Horror', 'Mystery', 'Thriller']"
Hope and Glory,"['Comedy', 'Drama', 'Romance']"
Appleseed,"['Animation', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'War']"
I Spy Returns,"['Adventure', 'Comedy', 'Action']"
Captain Kidd,"['Adventure', 'Biography', 'Drama', 'History']"
Tootsie,"['Comedy', 'Drama', 'Romance']"
Written in Blood,"['Crime', 'Drama', 'Thriller']"
RG Veda,"['Animation', 'Drama']"
Rascal,"['Drama', 'Family']"
Three Coins in the Fountain,"['Drama', 'Romance']"
The Angry Red Planet,"['Adventure', 'Sci-Fi']"
Thumb Wars: The Phantom Cuticle,"['Short', 'Adventure', 'Comedy', 'Sci-Fi']"
Born Into Brothels,['Documentary']
Fosse,"['Biography', 'Drama', 'Music']"
Along for the Ride,"['Comedy', 'Drama', 'Romance']"
Marci X,"['Comedy', 'Music']"
Patlabor WXIII: The Movie,"['Sci-Fi', 'Animation', 'Action', 'Crime']"
Jeremiah: The Bible,"['Biography', 'Drama', 'History']"
Lansky,"['Drama', 'Crime']"
Sound and Fury,['Documentary']
Black Robe,"['Adventure', 'Drama', 'History']"
Buck and the Preacher,"['Adventure', 'Drama', 'Western']"
Wages of Fear,"['Adventure', 'Drama', 'Thriller']"
Making the Grade,"['Comedy', 'Romance']"
Doomsdayer,['Action']
Diary of a Sex Addict,"['Drama', 'Romance']"
The Legend of Hell House,['Horror']
Dillinger,"['Action', 'Biography', 'Crime', 'Drama']"
Slap Shot: 25th Anniversary Edition,['News']
Anchors Aweigh,"['Comedy', 'Fantasy', 'Music', 'Musical', 'Romance', 'War']"
The Misfits,"['Drama', 'Romance', 'Western']"
Eastern Condors,"['Action', 'Drama', 'War']"
Magnum Force,"['Action', 'Crime', 'Mystery', 'Thriller']"
Leela,['Drama']
It Came From Outer Space,"['Horror', 'Sci-Fi']"
Men of War,"['Action', 'Drama', 'Thriller']"
The Ring,"['Horror', 'Mystery']"
The Shield: Season 2,['Horror']
The NeverEnding Story 2: The Next Chapter,"['Adventure', 'Drama', 'Family', 'Fantasy']"
Clueless,"['Comedy', 'Romance']"
F. Scott Fitzgerald: Winter Dreams,"['Documentary', 'Biography']"
Prom Queen,['Drama']
Dahmer,"['Biography', 'Crime', 'Drama', 'Horror', 'Thriller']"
Career Opportunities,"['Comedy', 'Romance']"
Genocide,"['Documentary', 'Drama', 'History', 'War']"
B.B. King: The Jazz Channel Presents: BET on Jazz,"['Documentary', 'Music']"
Fairy Tale: A True Story,"['Drama', 'Family', 'Fantasy', 'Mystery']"
Like Mike,"['Comedy', 'Family', 'Fantasy', 'Sport']"
Going Upriver: The Long War of John Kerry,"['Documentary', 'Biography', 'History']"
Steve-O: The Early Years,"['Documentary', 'Short', 'Biography']"
F/X,"['Action', 'Thriller']"
Pinero,"['Biography', 'Drama']"
The Nightmare Room: Camp Nowhere,"['Family', 'Fantasy', 'Horror', 'Thriller']"
The Minus Man,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Exodus Revealed,['Documentary']
Dr. Jekyll and Mr. Hyde,"['Horror', 'Sci-Fi']"
Moon Warriors,"['Action', 'Adventure', 'Romance']"
Without Warning,"['Horror', 'Sci-Fi', 'Thriller']"
Dil To Pagal Hai,"['Comedy', 'Drama', 'Musical', 'Romance']"
Little Black Book,"['Comedy', 'Romance', 'Drama']"
Mommy,['Drama']
Requiem for a Dream,['Drama']
Breakin',"['Comedy', 'Drama', 'Music', 'Romance']"
Stella Street,['Comedy']
Cher: Live in Concert,"['Documentary', 'Music']"
Amen.,"['Biography', 'Crime', 'Drama', 'War']"
Varsity Blues,"['Comedy', 'Drama', 'Romance', 'Sport']"
LeapFrog: Letter Factory,"['Short', 'Family']"
The Three Stooges Meet Hercules,"['Comedy', 'Fantasy']"
Strange Bedfellows,['Comedy']
Fallen Angel,"['Crime', 'Film-Noir', 'Mystery', 'Romance']"
Bruce Lee: A Dragon Story,"['Drama', 'Action']"
Cross Creek,"['Biography', 'Drama', 'Romance']"
Campion: Sweet Danger,"['Adventure', 'Crime', 'Drama', 'Mystery']"
Cyrano de Bergerac,"['Comedy', 'Drama', 'History', 'Romance']"
The Enemy Below,"['Action', 'Adventure', 'Drama', 'Thriller', 'War']"
Some Like It Hot,"['Comedy', 'Music', 'Romance']"
Essex Boys,"['Crime', 'Thriller']"
Megiddo: The Omega Code 2,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Thriller']"
Bright Young Things,"['Comedy', 'Drama', 'War']"
Macbeth,"['Drama', 'History', 'War']"
A Shock to the System,"['Comedy', 'Crime', 'Thriller']"
Who's Afraid of Virginia Woolf?,['Drama']
The Bachelor and the Bobby-Soxer,"['Comedy', 'Romance']"
Northern Exposure: Season 2,['Short']
Bachelor Party,['Comedy']
Poirot: Murder in Mesopotamia,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Mr. Destiny,"['Comedy', 'Fantasy', 'Romance']"
Son of the Bride,"['Comedy', 'Drama']"
First Daughter,"['Comedy', 'Romance']"
The True Story of Private Ryan,['Documentary']
Heart,"['Drama', 'Romance']"
Space: 1999,"['Adventure', 'Drama', 'Sci-Fi']"
Don Giovanni,"['Drama', 'Music']"
Bloody Sunday,"['Crime', 'Drama', 'Thriller']"
The Gates of Jerusalem,['Documentary']
G-Men From Hell,"['Action', 'Comedy', 'Adventure']"
Michael Jordan to the Max: IMAX,"['Documentary', 'Sport']"
Swing Craze,['Reality-TV']
Wide Awake,"['Comedy', 'Drama', 'Family']"
The Kid Stays in the Picture,"['Documentary', 'Biography']"
November Moon,"['Drama', 'Romance', 'War']"
In Memoriam: New York City 9/11/01,"['Documentary', 'War']"
Kiss of the Dragon,"['Action', 'Crime', 'Drama', 'Thriller']"
The Deep End,"['Animation', 'Action', 'Comedy', 'Drama', 'Sci-Fi', 'Thriller']"
Ghostbusters,"['Action', 'Comedy', 'Fantasy']"
I'm With Lucy,"['Comedy', 'Romance']"
The Yes Men,"['Documentary', 'Comedy']"
Lolita,"['Crime', 'Drama', 'Romance']"
Coneheads,"['Comedy', 'Sci-Fi']"
Pretenders: Loose in L.A.,"['Documentary', 'Music']"
Missile to the Moon,"['Drama', 'Sci-Fi']"
Bread and Roses,['Drama']
Fort Apache,"['Action', 'Adventure', 'Western']"
Eye for an Eye,"['Crime', 'Drama', 'Thriller']"
Don't Tempt Me,"['Crime', 'Drama']"
Friday Night,"['Drama', 'Romance']"
Absolution,"['Action', 'Adventure', 'Crime', 'Thriller']"
Reversal of Fortune,"['Biography', 'Drama', 'Mystery']"
Discovering Alaska,"['Documentary', 'Biography', 'History']"
The Whole Ten Yards,"['Comedy', 'Crime', 'Thriller']"
Me and Mrs. Jones,['Drama']
Line of Control,['Action']
Cops: Shots Fired,"['Action', 'Crime', 'Reality-TV']"
Cat Stevens: Majikat,['Music']
Bill Engvall's New All-Stars of Country Comedy: Vol. 1,['Comedy']
Cool World,"['Animation', 'Comedy', 'Fantasy']"
Renegades,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller', 'War']"
Full Eclipse,"['Crime', 'Horror', 'Sci-Fi']"
The Cell,"['Horror', 'Sci-Fi', 'Thriller']"
Phil Collins: Serious Hits Live,['Music']
Dr. Seuss' How the Grinch Stole Christmas,"['Comedy', 'Family', 'Fantasy']"
Frankenfish,"['Action', 'Adventure', 'Comedy', 'Horror', 'Sci-Fi', 'Thriller']"
Winter Solstice,"['Drama', 'Romance']"
Shaft in Africa,"['Action', 'Adventure', 'Crime', 'Drama']"
They Shoot Horses,['Drama']
The Andy Griffith Show: Season 3,['Documentary']
James' Journey to Jerusalem,"['Comedy', 'Drama']"
Halloween 4: The Return of Michael Myers,"['Horror', 'Thriller']"
The Entertainer,['Drama']
Roustabout,"['Drama', 'Music', 'Musical', 'Romance']"
Cry Uncle,"['Comedy', 'Crime', 'Mystery']"
Jungle Book,"['Adventure', 'Drama', 'Fantasy']"
Serial Slayer,"['Horror', 'Thriller']"
Antibody,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
Soldier Child,['Documentary']
The Legend of Bhagat Singh,"['Action', 'Biography', 'Drama', 'History']"
The Beatles Anthology,"['Documentary', 'Music']"
Into the Deep: IMAX,['Talk-Show']
Dead Presidents,"['Action', 'Crime', 'Drama', 'Thriller', 'War']"
Scarecrow Gone Wild,"['Comedy', 'Horror']"
The Westerner,"['Drama', 'Romance', 'Western']"
Ginger,"['Animation', 'Family']"
The Will Smith Music Video Collection,"['Documentary', 'Music']"
Out of the Past,"['Action', 'Adventure', 'Crime', 'Drama', 'Romance', 'Thriller']"
Spiders,"['Horror', 'Sci-Fi', 'Thriller']"
Tomorrow Never Dies,"['Action', 'Adventure', 'Thriller']"
Vanilla Sky,"['Fantasy', 'Mystery', 'Romance', 'Sci-Fi', 'Thriller']"
Crossfire,"['Action', 'Crime', 'Drama', 'Mystery']"
Free Willy 2: The Adventure Home,"['Adventure', 'Drama', 'Family']"
Multiplicity,"['Comedy', 'Romance', 'Sci-Fi']"
Henry Rollins: Up for It,"['Documentary', 'Comedy']"
Harry Potter and the Sorcerer's Stone,"['Adventure', 'Family', 'Fantasy']"
Vampire Hunter D,"['Animation', 'Action', 'Fantasy', 'Horror', 'Sci-Fi']"
Tales of Seduction by U-Jin,"['Animation', 'Short', 'Comedy']"
Hangmen,"['Action', 'Thriller', 'Adventure']"
Zulu,"['Drama', 'History', 'War']"
Days of Wine and Roses,['Drama']
Joseph and the Amazing Technicolor Dreamcoat,['Musical']
Good Fences,"['Comedy', 'Drama']"
Homo Heights,['Comedy']
The Smallest Show on Earth,['Comedy']
The Wings of the Dove,"['Drama', 'Romance']"
Homicide: Life on the Street: Season 4,"['Crime', 'Drama', 'Mystery', 'Thriller']"
X-Men: Evolution: Season 1,"['Short', 'Action', 'Sci-Fi']"
Supergirl,"['Action', 'Adventure', 'Drama', 'Sci-Fi']"
The Anarchist Cookbook,"['Comedy', 'Drama', 'Romance']"
Classic Albums: U2: The Joshua Tree,"['Documentary', 'Music']"
BaadAssss Cinema,['Documentary']
Carmen Electra's Hip Hop,['Sport']
Beyond Re-Animator,"['Comedy', 'Horror', 'Sci-Fi']"
That Old Feeling,"['Comedy', 'Romance']"
Unstrung Heroes,"['Comedy', 'Drama']"
Tum Bin,"['Drama', 'Romance']"
Teacher's Pet,"['Drama', 'Horror', 'Thriller']"
The Accidental Spy,"['Action', 'Comedy', 'Crime', 'Mystery', 'Thriller']"
K-911,"['Action', 'Comedy', 'Crime', 'Mystery']"
10 Attitudes,"['Comedy', 'Drama']"
To Serve Them All My Days,['Drama']
Portishead: Roseland New York Live,"['Documentary', 'Music']"
The Chase,"['Crime', 'Drama', 'Thriller']"
Hello Brother,"['Action', 'Comedy', 'Romance']"
Round Trip,['Drama']
The Times of Harvey Milk,"['Documentary', 'Biography', 'History']"
The Guru,"['Comedy', 'Music', 'Romance']"
3-2-1 Penguins: Trouble on Planet Wait-Your-Turn,"['Animation', 'Short', 'Family']"
Pauline and Paulette,"['Comedy', 'Drama']"
Shark Skin Man and Peach Hip Girl,"['Mystery', 'Action', 'Thriller', 'Comedy']"
Fleeing by Night,"['Drama', 'Romance']"
Secret Defense,"['Comedy', 'War']"
Desert Bloom,"['Drama', 'Family', 'Romance']"
Dr. Seuss: The Grinch Grinches The Cat in the Hat,"['Animation', 'Family', 'Short']"
La Femme Nikita,"['Action', 'Drama', 'Romance', 'Thriller']"
My Dog Skip,"['Comedy', 'Drama', 'Family', 'Sport']"
Trick or Treat,"['Comedy', 'Horror']"
Cure,"['Crime', 'Horror', 'Mystery', 'Thriller']"
Curse of the Erotic Tiki,"['Comedy', 'Romance']"
Saiyuki,"['Action', 'Family', 'Adventure', 'Comedy', 'Fantasy']"
Poirot: Hickory Dickory Dock,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Bread and Tulips,"['Comedy', 'Romance']"
Buffy the Vampire Slayer: Season 3,"['Action', 'Drama', 'Fantasy', 'Romance']"
Sherlock Holmes: The Master Blackmailer,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Alice,"['Adventure', 'Family', 'Fantasy']"
Common Threads: Stories from the Quilt,"['Documentary', 'Biography', 'History']"
Oz: Season 3,"['Animation', 'Adventure', 'Comedy', 'Family']"
Hetty Wainthropp Investigates: Series 2,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Romance']"
Nemesis Game,"['Mystery', 'Thriller']"
Scooby-Doo,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Mystery']"
